id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_subspecies_name,taxon_variety_name,field:phenology (foa)
32832310,2019/09/01 12:58 PM SAST,01/09/2019,2019-09-01 10:58:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-09-16 14:40:20 UTC,2019-09-16 17:39:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32832310,https://inaturalist-open-data.s3.amazonaws.com/photos/51510703/medium.jpeg,,,,1,0,FALSE,,"Zoar to Willowmore via Oudtshoorn, R62, N12, R341, N9, Western (& Eastern) Cape, South Africa",-33.53521167,22.86890667,50,,,,50,,open,FALSE,,,,Uniondale,Western Cape,South Africa,Western Cape,Eden,Cape aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
32832314,2019/09/01 1:01 PM SAST,01/09/2019,2019-09-01 11:01:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-09-16 14:40:23 UTC,2019-09-16 17:39:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32832314,https://inaturalist-open-data.s3.amazonaws.com/photos/51510798/medium.jpeg,,,,1,0,FALSE,,"Zoar to Willowmore via Oudtshoorn, R62, N12, R341, N9, Western (& Eastern) Cape, South Africa",-33.52862833,22.924445,50,,,,50,,open,FALSE,,,,Uniondale,Western Cape,South Africa,Western Cape,Eden,Cape aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
32832319,2019/09/01 1:03 PM SAST,01/09/2019,2019-09-01 11:03:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-09-16 14:40:25 UTC,2020-10-11 09:03:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32832319,https://inaturalist-open-data.s3.amazonaws.com/photos/51510848/medium.jpeg,,,,1,0,FALSE,,"Zoar to Willowmore via Oudtshoorn, R62, N12, R341, N9, Western (& Eastern) Cape, South Africa",-33.52160333,22.947215,50,,,,50,,open,FALSE,,,,Uniondale,Western Cape,South Africa,Western Cape,Eden,Cape aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
32832335,2019/09/01 1:11 PM SAST,01/09/2019,2019-09-01 11:11:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-09-16 14:40:36 UTC,2020-10-11 09:02:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32832335,https://inaturalist-open-data.s3.amazonaws.com/photos/51511162/medium.jpeg,,,,2,0,FALSE,,"Zoar to Willowmore via Oudtshoorn, R62, N12, R341, N9, Western (& Eastern) Cape, South Africa",-33.474485,23.07944667,50,,,,50,,open,FALSE,,,,Uniondale,Western Cape,South Africa,Western Cape,Eden,Cape aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
32832354,2019/09/01 1:28 PM SAST,01/09/2019,2019-09-01 11:28:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-09-16 14:40:49 UTC,2020-10-11 09:01:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32832354,https://inaturalist-open-data.s3.amazonaws.com/photos/51511483/medium.jpeg,,,,1,0,FALSE,,"Zoar to Willowmore via Oudtshoorn, R62, N12, R341, N9, Western (& Eastern) Cape, South Africa",-33.43207167,23.30721333,50,,,,50,,open,FALSE,,,,Uniondale,Western Cape,South Africa,Western Cape,Eden,Cape aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
32880360,2019/09/01 2:30 PM SAST,01/09/2019,2019-09-01 12:30:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-09-17 07:51:07 UTC,2020-10-11 08:30:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32880360,https://inaturalist-open-data.s3.amazonaws.com/photos/51527709/medium.jpeg,,,,1,0,FALSE,,"R329 from Willowmore to Steytlerville, Eastern Cape, South Africa",-33.25022167,23.59105333,50,,,,50,,open,FALSE,,,,Willowmore,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
32880404,2019/09/01 3:20 PM SAST,01/09/2019,2019-09-01 13:20:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-09-17 07:51:57 UTC,2020-10-11 08:29:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32880404,https://inaturalist-open-data.s3.amazonaws.com/photos/51528038/medium.jpeg,,,,1,0,FALSE,,"R329 (and R75) from Styelterville to Kelinpoort, Eastern Cape, South Africa",-33.303795,24.36696667,50,,,,50,,open,FALSE,,,,Steytlerville,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
32880407,2019/09/01 3:21 PM SAST,01/09/2019,2019-09-01 13:21:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-09-17 07:51:59 UTC,2020-10-11 08:29:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32880407,https://inaturalist-open-data.s3.amazonaws.com/photos/51528070/medium.jpeg,,,,1,0,FALSE,,"R329 (and R75) from Styelterville to Kelinpoort, Eastern Cape, South Africa",-33.30091333,24.37463167,50,,,,50,,open,FALSE,,,,Steytlerville,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
32880467,2019/09/01 4:06 PM SAST,01/09/2019,2019-09-01 14:06:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-09-17 07:52:45 UTC,2020-10-11 08:28:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32880467,https://inaturalist-open-data.s3.amazonaws.com/photos/51528586/medium.jpeg,,,,1,0,FALSE,,"R75 from Kleinpoort to Kirkwood, Eastern Cape, South Africa",-33.367955,25.03974667,50,,,,50,,open,FALSE,,,,Uitenhage,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
32880597,2019/09/01 5:39 PM SAST,01/09/2019,2019-09-01 15:39:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-09-17 07:54:24 UTC,2019-09-20 06:57:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/32880597,https://inaturalist-open-data.s3.amazonaws.com/photos/51529673/medium.jpeg,,,,1,0,FALSE,,"Paterson to near Sidbury on the R342 and N2, Eastern Cape, South Africa",-33.50055333,26.13638167,50,,,,50,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
33843218,2019/10/02 8:55 AM SAST,02/10/2019,2019-10-02 06:55:00 UTC,Pretoria,833117,craigpeter,Craig Peter,2019-10-04 15:04:47 UTC,2024-02-27 11:55:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33843218,https://inaturalist-open-data.s3.amazonaws.com/photos/53190138/medium.jpeg,,,,1,0,FALSE,,Grahamstown to Fort Fordyce via Fort Beaufort on the R67,-33.32177667,26.56072,50,,,,50,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
33843234,2019/10/02 9:02 AM SAST,02/10/2019,2019-10-02 07:02:00 UTC,Pretoria,833117,craigpeter,Craig Peter,2019-10-04 15:04:55 UTC,2024-02-27 11:55:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33843234,https://inaturalist-open-data.s3.amazonaws.com/photos/53190180/medium.jpeg,,,,1,0,FALSE,,Grahamstown to Fort Fordyce via Fort Beaufort on the R67,-33.26135167,26.59635667,50,,,,50,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
33843255,2019/10/02 9:06 AM SAST,02/10/2019,2019-10-02 07:06:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-10-04 15:05:07 UTC,2020-01-20 07:54:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33843255,https://inaturalist-open-data.s3.amazonaws.com/photos/53190295/medium.jpeg,,,,0,0,FALSE,,Grahamstown to Fort Fordyce via Fort Beaufort on the R67,-33.25256667,26.59820333,50,,,,50,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
33843259,2019/10/02 9:07 AM SAST,02/10/2019,2019-10-02 07:07:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-10-04 15:05:08 UTC,2020-01-20 07:54:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33843259,https://inaturalist-open-data.s3.amazonaws.com/photos/53190304/medium.jpeg,,,,0,0,FALSE,,Grahamstown to Fort Fordyce via Fort Beaufort on the R67,-33.25226833,26.59882,50,,,,50,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
33843261,2019/10/02 9:08 AM SAST,02/10/2019,2019-10-02 07:08:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-10-04 15:05:09 UTC,2020-01-20 07:54:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33843261,https://inaturalist-open-data.s3.amazonaws.com/photos/53190315/medium.jpeg,,,,1,0,FALSE,,Grahamstown to Fort Fordyce via Fort Beaufort on the R67,-33.24418667,26.60616167,50,,,,50,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
33843270,2019/10/02 9:09 AM SAST,02/10/2019,2019-10-02 07:09:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-10-04 15:05:13 UTC,2020-01-20 07:54:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33843270,https://inaturalist-open-data.s3.amazonaws.com/photos/53190333/medium.jpeg,,,,1,0,FALSE,,Grahamstown to Fort Fordyce via Fort Beaufort on the R67,-33.23917167,26.62037,50,,,,50,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
33843292,2019/10/02 9:18 AM SAST,02/10/2019,2019-10-02 07:18:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-10-04 15:05:24 UTC,2020-01-20 07:54:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33843292,https://inaturalist-open-data.s3.amazonaws.com/photos/53190423/medium.jpeg,,,,1,0,FALSE,,Grahamstown to Fort Fordyce via Fort Beaufort on the R67,-33.17467,26.62407167,50,,,,50,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
33843325,2019/10/02 9:36 AM SAST,02/10/2019,2019-10-02 07:36:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-10-04 15:05:43 UTC,2020-01-20 07:54:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33843325,https://inaturalist-open-data.s3.amazonaws.com/photos/53190556/medium.jpeg,,,,1,0,FALSE,,Grahamstown to Fort Fordyce via Fort Beaufort on the R67,-32.98291,26.65473833,50,,,,50,,open,FALSE,,,,Fort Beaufort,Eastern Cape,South Africa,Eastern Cape,Amathole,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
33843337,2019/10/02 9:40 AM SAST,02/10/2019,2019-10-02 07:40:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-10-04 15:05:53 UTC,2019-10-08 18:36:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33843337,https://inaturalist-open-data.s3.amazonaws.com/photos/53190612/medium.jpeg,,,,1,0,FALSE,,Grahamstown to Fort Fordyce via Fort Beaufort on the R67,-32.9371,26.618195,50,,,,50,,open,FALSE,,,,Fort Beaufort,Eastern Cape,South Africa,Eastern Cape,Amathole,Cape aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
33843358,2019/10/02 9:44 AM SAST,02/10/2019,2019-10-02 07:44:00 UTC,Pretoria,833117,craigpeter,Craig Peter,2019-10-04 15:06:04 UTC,2024-02-27 11:55:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33843358,https://inaturalist-open-data.s3.amazonaws.com/photos/53190691/medium.jpeg,,,,1,0,FALSE,,Grahamstown to Fort Fordyce via Fort Beaufort on the R67,-32.86952833,26.62827333,50,,,,50,,open,FALSE,,,,Fort Beaufort,Eastern Cape,South Africa,Eastern Cape,Amathole,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
33843380,2019/10/02 9:47 AM SAST,02/10/2019,2019-10-02 07:47:00 UTC,Pretoria,833117,craigpeter,Craig Peter,2019-10-04 15:06:23 UTC,2024-02-27 11:55:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33843380,https://inaturalist-open-data.s3.amazonaws.com/photos/53190819/medium.jpeg,,,,1,0,FALSE,,Grahamstown to Fort Fordyce via Fort Beaufort on the R67,-32.8451,26.630135,50,,,,50,,open,FALSE,,,,Fort Beaufort,Eastern Cape,South Africa,Eastern Cape,Amathole,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
33843381,2019/10/02 9:48 AM SAST,02/10/2019,2019-10-02 07:48:00 UTC,Pretoria,833117,craigpeter,Craig Peter,2019-10-04 15:06:23 UTC,2024-02-27 11:55:50 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33843381,https://inaturalist-open-data.s3.amazonaws.com/photos/53190822/medium.jpeg,,,,1,0,FALSE,,Grahamstown to Fort Fordyce via Fort Beaufort on the R67,-32.84110167,26.62831833,50,,,,50,,open,FALSE,,,,Fort Beaufort,Eastern Cape,South Africa,Eastern Cape,Amathole,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
33843385,2019/10/02 9:49 AM SAST,02/10/2019,2019-10-02 07:49:00 UTC,Pretoria,833117,craigpeter,Craig Peter,2019-10-04 15:06:26 UTC,2024-02-27 11:55:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33843385,https://inaturalist-open-data.s3.amazonaws.com/photos/53190838/medium.jpeg,,,,1,0,FALSE,,Grahamstown to Fort Fordyce via Fort Beaufort on the R67,-32.820105,26.62123667,50,,,,50,,open,FALSE,,,,Fort Beaufort,Eastern Cape,South Africa,Eastern Cape,Amathole,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
33843391,2019/10/02 9:50 AM SAST,02/10/2019,2019-10-02 07:50:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-10-04 15:06:29 UTC,2019-10-06 14:53:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33843391,https://inaturalist-open-data.s3.amazonaws.com/photos/53190842/medium.jpeg,,,,1,0,FALSE,,Grahamstown to Fort Fordyce via Fort Beaufort on the R67,-32.805695,26.61195667,50,,,,50,,open,FALSE,,,,Fort Beaufort,Eastern Cape,South Africa,Eastern Cape,Amathole,Cape aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
33843452,2019/10/02 10:43 AM SAST,02/10/2019,2019-10-02 08:43:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-10-04 15:07:31 UTC,2020-11-20 20:48:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33843452,https://inaturalist-open-data.s3.amazonaws.com/photos/53191233/medium.jpeg,,,,2,0,FALSE,,Grahamstown to Fort Fordyce via Fort Beaufort on the R67,-32.76556167,26.599925,50,,,,50,,open,FALSE,,,,Fort Beaufort,Eastern Cape,South Africa,Eastern Cape,Amathole,Cape aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
33843457,2019/10/02 10:45 AM SAST,02/10/2019,2019-10-02 08:45:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-10-04 15:07:33 UTC,2020-11-20 20:48:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33843457,https://inaturalist-open-data.s3.amazonaws.com/photos/53191370/medium.jpeg,,,,2,0,FALSE,,Grahamstown to Fort Fordyce via Fort Beaufort on the R67,-32.75382333,26.58295,50,,,,50,,open,FALSE,,,,Fort Beaufort,Eastern Cape,South Africa,Eastern Cape,Amathole,Cape aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
33843467,2019/10/02 10:47 AM SAST,02/10/2019,2019-10-02 08:47:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-10-04 15:07:41 UTC,2020-11-20 20:48:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33843467,https://inaturalist-open-data.s3.amazonaws.com/photos/53191431/medium.jpeg,,,,2,0,FALSE,,Grahamstown to Fort Fordyce via Fort Beaufort on the R67,-32.73687833,26.57382,50,,,,50,,open,FALSE,,,,Fort Beaufort,Eastern Cape,South Africa,Eastern Cape,Amathole,Cape aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
33882023,2019/10/02 3:53 PM SAST,02/10/2019,2019-10-02 13:53:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-10-05 09:39:42 UTC,2020-11-20 20:48:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33882023,https://inaturalist-open-data.s3.amazonaws.com/photos/53262701/medium.jpeg,,,,2,0,FALSE,,"Fort Beaufort to Bedford via Adelaide on the R63, Eastern Cape, South Africa.",-32.78811333,26.60365,50,,,,50,,open,FALSE,,,,Fort Beaufort,Eastern Cape,South Africa,Eastern Cape,Amathole,Cape aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
33882026,2019/10/02 3:54 PM SAST,02/10/2019,2019-10-02 13:54:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-10-05 09:39:43 UTC,2020-11-20 20:48:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33882026,https://inaturalist-open-data.s3.amazonaws.com/photos/53262706/medium.jpeg,,,,2,0,FALSE,,"Fort Beaufort to Bedford via Adelaide on the R63, Eastern Cape, South Africa.",-32.79001333,26.60078167,50,,,,50,,open,FALSE,,,,Fort Beaufort,Eastern Cape,South Africa,Eastern Cape,Amathole,Cape aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
33882036,2019/10/02 3:55 PM SAST,02/10/2019,2019-10-02 13:55:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-10-05 09:39:48 UTC,2020-11-20 20:48:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33882036,https://inaturalist-open-data.s3.amazonaws.com/photos/53262724/medium.jpeg,,,,3,0,FALSE,,"Fort Beaufort to Bedford via Adelaide on the R63, Eastern Cape, South Africa.",-32.79337333,26.57369833,50,,,,50,,open,FALSE,,,,Fort Beaufort,Eastern Cape,South Africa,Eastern Cape,Amathole,Cape aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
33882041,2019/10/02 3:57 PM SAST,02/10/2019,2019-10-02 13:57:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-10-05 09:39:50 UTC,2020-11-20 20:48:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33882041,https://inaturalist-open-data.s3.amazonaws.com/photos/53262735/medium.jpeg,,,,3,0,FALSE,,"Fort Beaufort to Bedford via Adelaide on the R63, Eastern Cape, South Africa.",-32.79583333,26.550995,50,,,,50,,open,FALSE,,,,Fort Beaufort,Eastern Cape,South Africa,Eastern Cape,Amathole,Cape aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
33882049,2019/10/02 3:59 PM SAST,02/10/2019,2019-10-02 13:59:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-10-05 09:39:56 UTC,2020-11-20 20:48:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33882049,https://inaturalist-open-data.s3.amazonaws.com/photos/53262757/medium.jpeg,,,,1,0,FALSE,,"Fort Beaufort to Bedford via Adelaide on the R63, Eastern Cape, South Africa.",-32.796283,26.497485,50,,,,50,,open,FALSE,,,,Fort Beaufort,Eastern Cape,South Africa,Eastern Cape,Amathole,Cape Aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
33882091,2019/10/02 4:16 PM SAST,02/10/2019,2019-10-02 14:16:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-10-05 09:40:31 UTC,2019-10-05 17:05:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33882091,https://inaturalist-open-data.s3.amazonaws.com/photos/53262842/medium.jpeg,,,,1,0,FALSE,,"Fort Beaufort to Bedford via Adelaide on the R63, Eastern Cape, South Africa.",-32.72227167,26.331985,50,,,,50,,open,FALSE,,,,Adelaide,Eastern Cape,South Africa,Eastern Cape,Amathole,Cape aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
33882094,2019/10/02 4:17 PM SAST,02/10/2019,2019-10-02 14:17:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-10-05 09:40:31 UTC,2019-10-05 17:04:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33882094,https://inaturalist-open-data.s3.amazonaws.com/photos/53262851/medium.jpeg,,,,1,0,FALSE,,"Fort Beaufort to Bedford via Adelaide on the R63, Eastern Cape, South Africa.",-32.711165,26.321055,50,,,,50,,open,FALSE,,,,Adelaide,Eastern Cape,South Africa,Eastern Cape,Amathole,Cape aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
33882122,2019/10/02 4:42 PM SAST,02/10/2019,2019-10-02 14:42:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-10-05 09:40:50 UTC,2019-10-05 16:58:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33882122,https://inaturalist-open-data.s3.amazonaws.com/photos/53262932/medium.jpeg,,,,1,0,FALSE,,"Fort Beaufort to Bedford via Adelaide on the R63, Eastern Cape, South Africa.",-32.71612167,26.27663833,50,,,,50,,open,FALSE,,,,Adelaide,Eastern Cape,South Africa,Eastern Cape,Amathole,Cape aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
33998914,2019/10/06 12:06 PM SAST,06/10/2019,2019-10-06 10:06:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-10-07 06:43:55 UTC,2020-11-20 20:48:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33998914,https://inaturalist-open-data.s3.amazonaws.com/photos/53456265/medium.jpeg,,,,2,0,FALSE,,"R67 from near Paradise Row in Grahamstown out past Rhini to the N2, Eastern Cape, South Africa",-33.29995333,26.55558833,50,,,,50,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
33999048,2019/10/06 1:21 PM SAST,06/10/2019,2019-10-06 11:21:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-10-07 06:45:23 UTC,2020-11-20 20:47:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33999048,https://inaturalist-open-data.s3.amazonaws.com/photos/53457188/medium.jpeg,,,,2,0,FALSE,,"Manley Flats road between the N2 and the R67, Eastern Cape, South Africa",-33.32523,26.68942167,50,,,,50,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
33999073,2019/10/06 1:26 PM SAST,06/10/2019,2019-10-06 11:26:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-10-07 06:45:33 UTC,2020-11-20 20:47:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33999073,https://inaturalist-open-data.s3.amazonaws.com/photos/53457259/medium.jpeg,,,,2,0,FALSE,,"Manley Flats road between the N2 and the R67, Eastern Cape, South Africa",-33.32832,26.688525,50,,,,50,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
33999081,2019/10/06 1:30 PM SAST,06/10/2019,2019-10-06 11:30:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-10-07 06:45:40 UTC,2020-11-20 20:47:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33999081,https://inaturalist-open-data.s3.amazonaws.com/photos/53457309/medium.jpeg,,,,2,0,FALSE,,"Manley Flats road between the N2 and the R67, Eastern Cape, South Africa",-33.33362,26.68590833,50,,,,50,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
33999095,2019/10/06 1:37 PM SAST,06/10/2019,2019-10-06 11:37:00 UTC,Africa/Johannesburg,833117,craigpeter,Craig Peter,2019-10-07 06:45:49 UTC,2020-11-20 20:47:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/33999095,https://inaturalist-open-data.s3.amazonaws.com/photos/53457433/medium.jpeg,,,,2,0,FALSE,,"Manley Flats road between the N2 and the R67, Eastern Cape, South Africa",-33.335145,26.68443,50,,,,50,,open,FALSE,,,,Albany,Eastern Cape,South Africa,Eastern Cape,Cacadu,Cape aloe,Aloe ferox,Cape Aloe,Plantae,124412,Asphodelaceae,Aloe,Aloe ferox,,,
